respID,qID,altID,obsID,price,portion_size,smell,Nutrition,texture
760,6,2,7596,6.99,1.5,Peanutbutter,20%,Hard
760,6,3,7596,9.99,3,Peanutbutter,22%,Crumbly
760,7,1,7597,6.99,1.5,Neutral,18%,Crumbly
760,7,2,7597,6.99,3,Neutral,18%,Crumbly
760,7,3,7597,6.99,5,Peanutbutter,20%,Hard
760,8,1,7598,15,3,Neutral,20%,Hard
760,8,2,7598,6.99,5,Neutral,20%,Crumbly
760,8,3,7598,15,5,Peanutbutter,20%,Crumbly
760,9,1,7599,6.99,1.5,Peanutbutter,18%,Hard
760,9,2,7599,15,1.5,Peanutbutter,20%,Hard
760,9,3,7599,9.99,3,Neutral,20%,Crumbly
760,10,1,7600,9.99,5,Neutral,22%,Hard
760,10,2,7600,15,1.5,Peanutbutter,20%,Hard
760,10,3,7600,9.99,3,Neutral,22%,Crumbly
761,1,1,7601,6.99,1.5,Neutral,18%,Crumbly
761,1,2,7601,9.99,1.5,Peanutbutter,20%,Hard
761,1,3,7601,6.99,5,Peanutbutter,20%,Hard
761,2,1,7602,9.99,5,Peanutbutter,20%,Crumbly
761,2,2,7602,15,5,Neutral,22%,Hard
761,2,3,7602,6.99,3,Peanutbutter,20%,Hard
761,3,1,7603,6.99,5,Neutral,20%,Hard
761,3,2,7603,15,5,Peanutbutter,18%,Crumbly
761,3,3,7603,9.99,5,Neutral,22%,Hard
761,4,1,7604,9.99,5,Neutral,20%,Hard
761,4,2,7604,6.99,3,Peanutbutter,18%,Hard
761,4,3,7604,6.99,5,Neutral,20%,Crumbly
761,5,1,7605,9.99,1.5,Peanutbutter,20%,Crumbly
761,5,2,7605,9.99,3,Peanutbutter,20%,Crumbly
761,5,3,7605,15,3,Neutral,22%,Hard
761,6,1,7606,9.99,5,Peanutbutter,20%,Hard
761,6,2,7606,6.99,3,Neutral,22%,Crumbly
761,6,3,7606,15,3,Neutral,20%,Hard
761,7,1,7607,15,3,Peanutbutter,20%,Hard
761,7,2,7607,15,5,Peanutbutter,20%,Crumbly
761,7,3,7607,15,5,Peanutbutter,18%,Hard
761,8,1,7608,6.99,1.5,Peanutbutter,18%,Hard
761,8,2,7608,9.99,1.5,Neutral,20%,Crumbly
761,8,3,7608,9.99,1.5,Neutral,20%,Hard
761,9,1,7609,9.99,3,Neutral,22%,Crumbly
761,9,2,7609,9.99,5,Neutral,18%,Hard
761,9,3,7609,15,3,Peanutbutter,22%,Hard
761,10,1,7610,15,3,Peanutbutter,22%,Hard
761,10,2,7610,6.99,5,Neutral,20%,Hard
761,10,3,7610,6.99,3,Neutral,20%,Hard
762,1,1,7611,6.99,3,Peanutbutter,20%,Crumbly
762,1,2,7611,15,1.5,Neutral,22%,Crumbly
762,1,3,7611,6.99,1.5,Neutral,20%,Hard
762,2,1,7612,9.99,5,Peanutbutter,22%,Hard
762,2,2,7612,9.99,5,Peanutbutter,18%,Crumbly
762,2,3,7612,6.99,5,Neutral,22%,Hard
762,3,1,7613,6.99,1.5,Neutral,18%,Hard
762,3,2,7613,15,3,Peanutbutter,22%,Hard
762,3,3,7613,15,1.5,Peanutbutter,20%,Hard
762,4,1,7614,6.99,3,Peanutbutter,20%,Crumbly
762,4,2,7614,9.99,3,Peanutbutter,22%,Crumbly
762,4,3,7614,9.99,5,Peanutbutter,18%,Hard
762,5,1,7615,6.99,5,Peanutbutter,18%,Hard
762,5,2,7615,15,3,Peanutbutter,18%,Crumbly
762,5,3,7615,15,1.5,Neutral,18%,Crumbly
762,6,1,7616,9.99,3,Neutral,20%,Crumbly
762,6,2,7616,9.99,1.5,Peanutbutter,22%,Crumbly
762,6,3,7616,9.99,1.5,Neutral,22%,Crumbly
762,7,1,7617,15,1.5,Peanutbutter,20%,Crumbly
762,7,2,7617,9.99,5,Peanutbutter,18%,Hard
762,7,3,7617,15,5,Neutral,20%,Hard
762,8,1,7618,6.99,1.5,Peanutbutter,18%,Hard
762,8,2,7618,9.99,5,Neutral,20%,Crumbly
762,8,3,7618,6.99,5,Peanutbutter,18%,Hard
762,9,1,7619,6.99,3,Peanutbutter,22%,Crumbly
762,9,2,7619,15,1.5,Neutral,18%,Hard
762,9,3,7619,6.99,1.5,Neutral,22%,Hard
762,10,1,7620,9.99,5,Peanutbutter,22%,Crumbly
762,10,2,7620,9.99,3,Peanutbutter,20%,Hard
762,10,3,7620,9.99,3,Neutral,20%,Crumbly
763,1,1,7621,15,1.5,Neutral,18%,Crumbly
763,1,2,7621,6.99,5,Peanutbutter,18%,Hard
763,1,3,7621,6.99,1.5,Neutral,22%,Crumbly
763,2,1,7622,15,1.5,Peanutbutter,22%,Hard
763,2,2,7622,9.99,1.5,Neutral,20%,Crumbly
763,2,3,7622,9.99,3,Peanutbutter,18%,Crumbly
763,3,1,7623,9.99,5,Neutral,22%,Crumbly
763,3,2,7623,6.99,5,Neutral,22%,Hard
763,3,3,7623,6.99,5,Peanutbutter,20%,Crumbly
763,4,1,7624,9.99,1.5,Peanutbutter,20%,Hard
763,4,2,7624,15,5,Peanutbutter,20%,Hard
763,4,3,7624,15,1.5,Peanutbutter,18%,Crumbly
763,5,1,7625,9.99,5,Neutral,18%,Crumbly
763,5,2,7625,15,1.5,Peanutbutter,22%,Hard
763,5,3,7625,9.99,5,Neutral,20%,Crumbly
763,6,1,7626,6.99,1.5,Peanutbutter,18%,Hard
763,6,2,7626,9.99,3,Neutral,20%,Hard
763,6,3,7626,9.99,3,Peanutbutter,20%,Crumbly
763,7,1,7627,9.99,5,Neutral,20%,Crumbly
763,7,2,7627,9.99,3,Peanutbutter,18%,Crumbly
763,7,3,7627,15,3,Neutral,22%,Crumbly
763,8,1,7628,6.99,5,Neutral,20%,Hard
763,8,2,7628,6.99,3,Neutral,18%,Hard
763,8,3,7628,15,5,Neutral,20%,Crumbly
763,9,1,7629,15,5,Peanutbutter,18%,Crumbly
763,9,2,7629,6.99,1.5,Neutral,20%,Crumbly
763,9,3,7629,15,1.5,Peanutbutter,20%,Crumbly
763,10,1,7630,9.99,1.5,Neutral,22%,Hard
763,10,2,7630,9.99,5,Neutral,20%,Hard
763,10,3,7630,6.99,1.5,Neutral,20%,Hard
764,1,1,7631,15,3,Neutral,18%,Crumbly
764,1,2,7631,6.99,5,Neutral,18%,Hard
764,1,3,7631,15,1.5,Neutral,22%,Hard
764,2,1,7632,15,3,Neutral,18%,Hard
764,2,2,7632,6.99,3,Peanutbutter,18%,Hard
764,2,3,7632,15,3,Neutral,18%,Crumbly
764,3,1,7633,6.99,1.5,Neutral,20%,Hard
764,3,2,7633,9.99,3,Neutral,20%,Crumbly
764,3,3,7633,9.99,3,Peanutbutter,18%,Hard
764,4,1,7634,6.99,3,Neutral,22%,Crumbly
764,4,2,7634,9.99,1.5,Peanutbutter,18%,Hard
764,4,3,7634,15,1.5,Peanutbutter,22%,Hard
764,5,1,7635,15,1.5,Neutral,20%,Crumbly
764,5,2,7635,6.99,5,Neutral,20%,Hard
764,5,3,7635,6.99,5,Peanutbutter,22%,Hard
764,6,1,7636,9.99,5,Neutral,20%,Hard
764,6,2,7636,15,1.5,Neutral,20%,Hard
764,6,3,7636,15,5,Peanutbutter,18%,Crumbly
764,7,1,7637,6.99,5,Neutral,22%,Hard
764,7,2,7637,15,3,Neutral,20%,Crumbly
764,7,3,7637,6.99,1.5,Neutral,18%,Hard
764,8,1,7638,6.99,3,Neutral,22%,Crumbly
764,8,2,7638,6.99,5,Neutral,22%,Crumbly
764,8,3,7638,6.99,5,Peanutbutter,22%,Hard
764,9,1,7639,15,5,Neutral,20%,Crumbly
764,9,2,7639,6.99,1.5,Neutral,18%,Hard
764,9,3,7639,15,1.5,Neutral,18%,Crumbly
764,10,1,7640,6.99,5,Neutral,22%,Crumbly
764,10,2,7640,15,1.5,Peanutbutter,22%,Hard
764,10,3,7640,6.99,3,Neutral,18%,Crumbly
765,1,1,7641,15,5,Neutral,18%,Crumbly
765,1,2,7641,15,5,Peanutbutter,20%,Hard
765,1,3,7641,6.99,3,Neutral,22%,Crumbly
765,2,1,7642,9.99,3,Neutral,22%,Hard
765,2,2,7642,9.99,1.5,Peanutbutter,20%,Hard
765,2,3,7642,6.99,1.5,Peanutbutter,20%,Hard
765,3,1,7643,9.99,1.5,Neutral,18%,Crumbly
765,3,2,7643,6.99,5,Peanutbutter,20%,Hard
765,3,3,7643,6.99,5,Neutral,18%,Hard
765,4,1,7644,9.99,3,Peanutbutter,18%,Hard
765,4,2,7644,15,3,Neutral,18%,Crumbly
765,4,3,7644,9.99,3,Neutral,18%,Crumbly
765,5,1,7645,9.99,1.5,Neutral,20%,Crumbly
765,5,2,7645,6.99,5,Peanutbutter,18%,Crumbly
765,5,3,7645,9.99,1.5,Neutral,18%,Hard
765,6,1,7646,6.99,5,Peanutbutter,20%,Crumbly
765,6,2,7646,6.99,3,Neutral,18%,Crumbly
765,6,3,7646,6.99,1.5,Peanutbutter,18%,Crumbly
765,7,1,7647,15,5,Peanutbutter,22%,Hard
765,7,2,7647,6.99,3,Neutral,22%,Crumbly
765,7,3,7647,6.99,5,Neutral,20%,Hard
765,8,1,7648,9.99,3,Peanutbutter,20%,Hard
765,8,2,7648,6.99,3,Peanutbutter,18%,Hard
765,8,3,7648,9.99,5,Peanutbutter,22%,Crumbly
765,9,1,7649,9.99,3,Neutral,22%,Hard
765,9,2,7649,15,1.5,Neutral,22%,Crumbly
765,9,3,7649,9.99,5,Neutral,22%,Crumbly
765,10,1,7650,9.99,3,Peanutbutter,20%,Crumbly
765,10,2,7650,9.99,5,Neutral,22%,Hard
765,10,3,7650,15,3,Peanutbutter,20%,Hard
766,1,1,7651,6.99,1.5,Peanutbutter,22%,Hard
766,1,2,7651,9.99,3,Neutral,22%,Crumbly
766,1,3,7651,9.99,3,Peanutbutter,18%,Crumbly
766,2,1,7652,15,3,Neutral,20%,Crumbly
766,2,2,7652,15,3,Neutral,18%,Hard
766,2,3,7652,6.99,1.5,Peanutbutter,20%,Crumbly
766,3,1,7653,9.99,1.5,Neutral,22%,Crumbly
766,3,2,7653,6.99,5,Neutral,18%,Hard
766,3,3,7653,15,1.5,Peanutbutter,22%,Hard
766,4,1,7654,9.99,3,Peanutbutter,22%,Hard
766,4,2,7654,6.99,3,Peanutbutter,20%,Crumbly
766,4,3,7654,6.99,5,Peanutbutter,18%,Hard
766,5,1,7655,9.99,5,Neutral,20%,Crumbly
766,5,2,7655,15,5,Neutral,20%,Crumbly
766,5,3,7655,9.99,5,Peanutbutter,20%,Crumbly
766,6,1,7656,9.99,1.5,Peanutbutter,22%,Crumbly
766,6,2,7656,6.99,1.5,Neutral,18%,Hard
766,6,3,7656,6.99,1.5,Peanutbutter,22%,Hard
766,7,1,7657,9.99,3,Peanutbutter,20%,Crumbly
766,7,2,7657,6.99,3,Neutral,20%,Hard
766,7,3,7657,9.99,1.5,Peanutbutter,18%,Crumbly
766,8,1,7658,6.99,5,Peanutbutter,18%,Crumbly
766,8,2,7658,15,1.5,Peanutbutter,22%,Hard
766,8,3,7658,15,3,Neutral,20%,Crumbly
766,9,1,7659,9.99,5,Peanutbutter,18%,Hard
766,9,2,7659,9.99,1.5,Neutral,18%,Crumbly
766,9,3,7659,9.99,3,Peanutbutter,20%,Hard
766,10,1,7660,15,3,Neutral,20%,Crumbly
766,10,2,7660,9.99,5,Neutral,18%,Crumbly
766,10,3,7660,9.99,1.5,Neutral,22%,Hard
767,1,1,7661,6.99,1.5,Peanutbutter,18%,Hard
767,1,2,7661,15,3,Neutral,22%,Hard
767,1,3,7661,15,1.5,Peanutbutter,20%,Crumbly
767,2,1,7662,6.99,1.5,Peanutbutter,22%,Crumbly
767,2,2,7662,6.99,1.5,Peanutbutter,20%,Crumbly
767,2,3,7662,15,3,Neutral,20%,Crumbly
767,3,1,7663,6.99,3,Peanutbutter,22%,Hard
767,3,2,7663,15,5,Peanutbutter,20%,Crumbly
767,3,3,7663,6.99,5,Peanutbutter,18%,Crumbly
767,4,1,7664,9.99,3,Peanutbutter,18%,Crumbly
767,4,2,7664,9.99,5,Peanutbutter,22%,Hard
767,4,3,7664,15,5,Neutral,18%,Hard
767,5,1,7665,9.99,1.5,Peanutbutter,18%,Crumbly
767,5,2,7665,6.99,1.5,Peanutbutter,22%,Hard
767,5,3,7665,9.99,1.5,Neutral,20%,Crumbly
767,6,1,7666,15,1.5,Peanutbutter,20%,Hard
767,6,2,7666,15,5,Peanutbutter,20%,Crumbly
767,6,3,7666,6.99,3,Neutral,22%,Hard
767,7,1,7667,9.99,3,Neutral,22%,Crumbly
767,7,2,7667,15,1.5,Neutral,18%,Hard
767,7,3,7667,9.99,1.5,Peanutbutter,22%,Hard
767,8,1,7668,6.99,3,Neutral,20%,Crumbly
767,8,2,7668,9.99,5,Peanutbutter,18%,Hard
767,8,3,7668,9.99,3,Neutral,20%,Crumbly
767,9,1,7669,15,5,Peanutbutter,22%,Crumbly
767,9,2,7669,9.99,5,Peanutbutter,20%,Hard
767,9,3,7669,6.99,3,Neutral,18%,Crumbly
767,10,1,7670,6.99,1.5,Neutral,22%,Crumbly
767,10,2,7670,9.99,5,Peanutbutter,18%,Hard
767,10,3,7670,6.99,5,Neutral,20%,Hard
768,1,1,7671,6.99,1.5,Peanutbutter,20%,Crumbly
768,1,2,7671,6.99,3,Peanutbutter,22%,Hard
768,1,3,7671,15,1.5,Neutral,18%,Crumbly
768,2,1,7672,15,3,Peanutbutter,22%,Crumbly
768,2,2,7672,15,3,Neutral,22%,Crumbly
768,2,3,7672,6.99,1.5,Peanutbutter,20%,Crumbly
768,3,1,7673,15,3,Neutral,22%,Hard
768,3,2,7673,9.99,1.5,Peanutbutter,22%,Crumbly
768,3,3,7673,9.99,3,Peanutbutter,20%,Hard
768,4,1,7674,6.99,1.5,Neutral,18%,Crumbly
768,4,2,7674,9.99,3,Neutral,18%,Crumbly
768,4,3,7674,15,5,Neutral,18%,Crumbly
768,5,1,7675,6.99,5,Neutral,18%,Hard
768,5,2,7675,6.99,1.5,Peanutbutter,20%,Crumbly
768,5,3,7675,15,1.5,Neutral,18%,Crumbly
768,6,1,7676,9.99,3,Peanutbutter,18%,Hard
768,6,2,7676,6.99,5,Neutral,22%,Crumbly
768,6,3,7676,6.99,3,Neutral,22%,Hard
768,7,1,7677,15,3,Peanutbutter,18%,Crumbly
768,7,2,7677,6.99,5,Peanutbutter,18%,Crumbly
768,7,3,7677,9.99,5,Peanutbutter,18%,Crumbly
768,8,1,7678,6.99,5,Neutral,18%,Crumbly
768,8,2,7678,9.99,5,Peanutbutter,20%,Hard
768,8,3,7678,6.99,5,Peanutbutter,20%,Hard
768,9,1,7679,9.99,5,Neutral,18%,Hard
768,9,2,7679,15,5,Neutral,20%,Crumbly
768,9,3,7679,6.99,1.5,Neutral,18%,Crumbly
768,10,1,7680,6.99,1.5,Neutral,20%,Hard
768,10,2,7680,15,1.5,Neutral,20%,Hard
768,10,3,7680,6.99,5,Peanutbutter,22%,Hard
769,1,1,7681,9.99,3,Neutral,22%,Crumbly
769,1,2,7681,15,1.5,Neutral,20%,Crumbly
769,1,3,7681,9.99,3,Peanutbutter,22%,Crumbly
769,2,1,7682,9.99,3,Peanutbutter,22%,Crumbly
769,2,2,7682,9.99,1.5,Neutral,20%,Crumbly
769,2,3,7682,9.99,1.5,Peanutbutter,20%,Crumbly
769,3,1,7683,15,1.5,Neutral,20%,Crumbly
769,3,2,7683,6.99,3,Neutral,18%,Hard
769,3,3,7683,9.99,5,Peanutbutter,22%,Hard
769,4,1,7684,6.99,3,Peanutbutter,20%,Hard
769,4,2,7684,9.99,3,Peanutbutter,20%,Hard
769,4,3,7684,15,3,Neutral,20%,Crumbly
769,5,1,7685,6.99,1.5,Peanutbutter,20%,Hard
769,5,2,7685,9.99,3,Neutral,22%,Hard
769,5,3,7685,9.99,1.5,Neutral,18%,Hard
769,6,1,7686,9.99,1.5,Peanutbutter,20%,Crumbly
769,6,2,7686,6.99,3,Peanutbutter,18%,Hard
769,6,3,7686,15,5,Neutral,20%,Crumbly
769,7,1,7687,15,1.5,Neutral,22%,Crumbly
769,7,2,7687,6.99,3,Peanutbutter,22%,Hard
769,7,3,7687,15,1.5,Neutral,20%,Crumbly
769,8,1,7688,15,1.5,Peanutbutter,22%,Crumbly
769,8,2,7688,15,1.5,Neutral,18%,Hard
769,8,3,7688,15,3,Peanutbutter,18%,Hard
769,9,1,7689,6.99,5,Neutral,22%,Crumbly
769,9,2,7689,15,3,Peanutbutter,22%,Crumbly
769,9,3,7689,9.99,1.5,Peanutbutter,20%,Crumbly
769,10,1,7690,15,1.5,Neutral,20%,Crumbly
769,10,2,7690,15,5,Neutral,20%,Crumbly
769,10,3,7690,6.99,5,Neutral,22%,Hard
770,1,1,7691,15,3,Peanutbutter,20%,Hard
770,1,2,7691,9.99,3,Peanutbutter,18%,Hard
770,1,3,7691,9.99,3,Peanutbutter,22%,Hard
770,2,1,7692,6.99,1.5,Peanutbutter,20%,Crumbly
770,2,2,7692,15,1.5,Neutral,20%,Crumbly
770,2,3,7692,15,3,Peanutbutter,22%,Crumbly
770,3,1,7693,9.99,3,Peanutbutter,18%,Hard
770,3,2,7693,6.99,1.5,Neutral,18%,Crumbly
770,3,3,7693,9.99,5,Neutral,20%,Crumbly
770,4,1,7694,15,3,Neutral,18%,Hard
770,4,2,7694,9.99,1.5,Neutral,18%,Crumbly
770,4,3,7694,15,5,Neutral,20%,Hard
770,5,1,7695,9.99,1.5,Neutral,20%,Crumbly
770,5,2,7695,9.99,3,Peanutbutter,20%,Crumbly
770,5,3,7695,6.99,3,Neutral,20%,Hard
770,6,1,7696,15,5,Neutral,18%,Hard
770,6,2,7696,9.99,3,Peanutbutter,18%,Hard
770,6,3,7696,6.99,1.5,Neutral,20%,Hard
770,7,1,7697,9.99,3,Peanutbutter,18%,Crumbly
770,7,2,7697,15,5,Neutral,20%,Crumbly
770,7,3,7697,9.99,3,Neutral,22%,Crumbly
770,8,1,7698,9.99,3,Peanutbutter,22%,Hard
770,8,2,7698,9.99,1.5,Peanutbutter,18%,Hard
770,8,3,7698,6.99,3,Neutral,20%,Hard
770,9,1,7699,15,5,Peanutbutter,20%,Hard
770,9,2,7699,15,3,Peanutbutter,22%,Crumbly
770,9,3,7699,9.99,3,Neutral,20%,Crumbly
770,10,1,7700,15,1.5,Peanutbutter,22%,Hard
770,10,2,7700,15,1.5,Peanutbutter,20%,Crumbly
770,10,3,7700,15,3,Neutral,20%,Hard
771,1,1,7701,6.99,1.5,Neutral,20%,Hard
771,1,2,7701,6.99,3,Neutral,22%,Hard
771,1,3,7701,15,5,Peanutbutter,20%,Crumbly
771,2,1,7702,15,1.5,Peanutbutter,20%,Crumbly
771,2,2,7702,9.99,5,Neutral,20%,Hard
771,2,3,7702,6.99,1.5,Peanutbutter,18%,Crumbly
771,3,1,7703,9.99,3,Neutral,18%,Hard
771,3,2,7703,15,1.5,Peanutbutter,20%,Crumbly
771,3,3,7703,9.99,5,Peanutbutter,18%,Hard
771,4,1,7704,9.99,3,Neutral,20%,Hard
771,4,2,7704,15,3,Neutral,22%,Hard
771,4,3,7704,9.99,1.5,Peanutbutter,20%,Hard
771,5,1,7705,9.99,1.5,Peanutbutter,18%,Hard
771,5,2,7705,6.99,5,Neutral,22%,Crumbly
771,5,3,7705,15,3,Neutral,20%,Hard
771,6,1,7706,6.99,1.5,Neutral,20%,Hard
771,6,2,7706,6.99,1.5,Neutral,20%,Crumbly
771,6,3,7706,9.99,5,Neutral,22%,Crumbly
771,7,1,7707,6.99,3,Peanutbutter,20%,Crumbly
771,7,2,7707,15,5,Peanutbutter,22%,Crumbly
771,7,3,7707,15,3,Neutral,22%,Hard
771,8,1,7708,6.99,1.5,Neutral,18%,Crumbly
771,8,2,7708,9.99,5,Peanutbutter,22%,Hard
771,8,3,7708,6.99,1.5,Neutral,22%,Crumbly
771,9,1,7709,15,3,Neutral,18%,Crumbly
771,9,2,7709,15,5,Peanutbutter,22%,Hard
771,9,3,7709,15,3,Peanutbutter,18%,Hard
771,10,1,7710,15,1.5,Neutral,20%,Crumbly
771,10,2,7710,6.99,3,Neutral,18%,Crumbly
771,10,3,7710,6.99,3,Neutral,22%,Crumbly
772,1,1,7711,15,1.5,Peanutbutter,18%,Hard
772,1,2,7711,9.99,3,Neutral,22%,Crumbly
772,1,3,7711,15,1.5,Peanutbutter,20%,Hard
772,2,1,7712,9.99,3,Neutral,18%,Crumbly
772,2,2,7712,9.99,3,Peanutbutter,20%,Crumbly
772,2,3,7712,9.99,1.5,Peanutbutter,22%,Hard
772,3,1,7713,6.99,1.5,Peanutbutter,20%,Hard
772,3,2,7713,15,5,Peanutbutter,20%,Crumbly
772,3,3,7713,9.99,5,Peanutbutter,18%,Hard
772,4,1,7714,15,5,Neutral,18%,Crumbly
772,4,2,7714,6.99,3,Neutral,22%,Crumbly
772,4,3,7714,6.99,3,Peanutbutter,20%,Crumbly
772,5,1,7715,9.99,5,Peanutbutter,20%,Crumbly
772,5,2,7715,6.99,3,Neutral,22%,Crumbly
772,5,3,7715,15,5,Neutral,20%,Crumbly
772,6,1,7716,6.99,3,Peanutbutter,20%,Crumbly
772,6,2,7716,9.99,3,Neutral,18%,Hard
772,6,3,7716,6.99,5,Peanutbutter,20%,Hard
772,7,1,7717,6.99,3,Peanutbutter,18%,Hard
772,7,2,7717,6.99,1.5,Peanutbutter,20%,Crumbly
772,7,3,7717,6.99,3,Peanutbutter,22%,Hard
772,8,1,7718,9.99,5,Peanutbutter,18%,Crumbly
772,8,2,7718,15,3,Peanutbutter,20%,Hard
772,8,3,7718,15,5,Neutral,22%,Crumbly
772,9,1,7719,9.99,3,Neutral,18%,Hard
772,9,2,7719,6.99,1.5,Peanutbutter,20%,Hard
772,9,3,7719,6.99,5,Peanutbutter,20%,Crumbly
772,10,1,7720,9.99,3,Peanutbutter,22%,Hard
772,10,2,7720,6.99,5,Peanutbutter,20%,Crumbly
772,10,3,7720,9.99,3,Peanutbutter,18%,Crumbly
773,1,1,7721,15,1.5,Peanutbutter,22%,Hard
773,1,2,7721,15,5,Neutral,20%,Crumbly
773,1,3,7721,6.99,1.5,Neutral,22%,Crumbly
773,2,1,7722,9.99,1.5,Neutral,22%,Hard
773,2,2,7722,6.99,1.5,Neutral,20%,Hard
773,2,3,7722,9.99,3,Peanutbutter,20%,Crumbly
773,3,1,7723,15,3,Neutral,22%,Crumbly
773,3,2,7723,15,1.5,Peanutbutter,20%,Crumbly
773,3,3,7723,6.99,3,Neutral,22%,Crumbly
773,4,1,7724,15,3,Peanutbutter,20%,Crumbly
773,4,2,7724,6.99,1.5,Peanutbutter,22%,Crumbly
773,4,3,7724,6.99,3,Neutral,22%,Hard
773,5,1,7725,9.99,1.5,Peanutbutter,22%,Crumbly
773,5,2,7725,6.99,5,Neutral,22%,Hard
773,5,3,7725,15,1.5,Neutral,22%,Crumbly
773,6,1,7726,9.99,5,Peanutbutter,20%,Hard
773,6,2,7726,6.99,5,Neutral,20%,Hard
773,6,3,7726,15,1.5,Neutral,18%,Crumbly
773,7,1,7727,6.99,3,Neutral,20%,Hard
773,7,2,7727,15,3,Neutral,22%,Crumbly
773,7,3,7727,15,1.5,Peanutbutter,22%,Crumbly
773,8,1,7728,9.99,3,Peanutbutter,18%,Hard
773,8,2,7728,6.99,1.5,Peanutbutter,20%,Hard
773,8,3,7728,6.99,1.5,Neutral,20%,Hard
773,9,1,7729,15,5,Neutral,20%,Hard
773,9,2,7729,6.99,3,Neutral,18%,Crumbly
773,9,3,7729,15,3,Neutral,22%,Hard
773,10,1,7730,6.99,3,Peanutbutter,22%,Hard
773,10,2,7730,15,5,Peanutbutter,18%,Hard
773,10,3,7730,15,3,Neutral,20%,Crumbly
774,1,1,7731,15,3,Neutral,20%,Hard
774,1,2,7731,6.99,1.5,Neutral,18%,Hard
774,1,3,7731,9.99,1.5,Neutral,20%,Hard
774,2,1,7732,15,5,Peanutbutter,20%,Hard
774,2,2,7732,6.99,5,Neutral,22%,Hard
774,2,3,7732,9.99,5,Peanutbutter,22%,Hard
774,3,1,7733,9.99,1.5,Neutral,18%,Crumbly
774,3,2,7733,9.99,5,Neutral,18%,Crumbly
774,3,3,7733,15,1.5,Neutral,18%,Crumbly
774,4,1,7734,9.99,1.5,Peanutbutter,18%,Hard
774,4,2,7734,9.99,5,Neutral,20%,Crumbly
774,4,3,7734,15,5,Peanutbutter,22%,Crumbly
774,5,1,7735,9.99,3,Neutral,20%,Crumbly
774,5,2,7735,9.99,1.5,Peanutbutter,22%,Crumbly
774,5,3,7735,6.99,5,Neutral,18%,Hard
774,6,1,7736,15,3,Neutral,22%,Crumbly
774,6,2,7736,9.99,1.5,Neutral,20%,Crumbly
774,6,3,7736,6.99,1.5,Neutral,22%,Crumbly
774,7,1,7737,6.99,3,Peanutbutter,20%,Hard
774,7,2,7737,15,5,Peanutbutter,22%,Crumbly
774,7,3,7737,9.99,1.5,Peanutbutter,18%,Crumbly
774,8,1,7738,6.99,5,Peanutbutter,22%,Hard
774,8,2,7738,9.99,5,Peanutbutter,18%,Hard
774,8,3,7738,9.99,5,Neutral,18%,Hard
774,9,1,7739,9.99,1.5,Neutral,20%,Hard
774,9,2,7739,6.99,5,Neutral,22%,Hard
774,9,3,7739,15,5,Peanutbutter,22%,Hard
774,10,1,7740,6.99,5,Peanutbutter,20%,Crumbly
774,10,2,7740,9.99,3,Neutral,20%,Hard
774,10,3,7740,15,5,Peanutbutter,22%,Hard
775,1,1,7741,6.99,3,Neutral,20%,Crumbly
775,1,2,7741,15,3,Neutral,20%,Crumbly
775,1,3,7741,15,5,Peanutbutter,22%,Crumbly
775,2,1,7742,15,5,Peanutbutter,22%,Hard
775,2,2,7742,15,3,Peanutbutter,18%,Hard
775,2,3,7742,6.99,1.5,Peanutbutter,20%,Crumbly
775,3,1,7743,15,5,Neutral,22%,Hard
775,3,2,7743,9.99,1.5,Peanutbutter,22%,Crumbly
775,3,3,7743,15,5,Peanutbutter,18%,Hard
775,4,1,7744,6.99,1.5,Peanutbutter,18%,Crumbly
775,4,2,7744,15,1.5,Peanutbutter,18%,Crumbly
775,4,3,7744,9.99,3,Neutral,20%,Crumbly
775,5,1,7745,6.99,3,Neutral,18%,Crumbly
775,5,2,7745,15,1.5,Peanutbutter,20%,Crumbly
775,5,3,7745,15,5,Peanutbutter,18%,Crumbly
775,6,1,7746,9.99,1.5,Peanutbutter,22%,Crumbly
775,6,2,7746,9.99,5,Peanutbutter,18%,Hard
775,6,3,7746,15,5,Neutral,20%,Crumbly
775,7,1,7747,9.99,3,Peanutbutter,22%,Crumbly
775,7,2,7747,6.99,1.5,Peanutbutter,22%,Hard
775,7,3,7747,15,3,Peanutbutter,18%,Hard
775,8,1,7748,9.99,3,Peanutbutter,18%,Crumbly
775,8,2,7748,15,3,Neutral,20%,Hard
775,8,3,7748,6.99,5,Neutral,18%,Hard
775,9,1,7749,9.99,1.5,Peanutbutter,22%,Hard
775,9,2,7749,9.99,5,Peanutbutter,18%,Hard
775,9,3,7749,15,3,Neutral,20%,Crumbly
775,10,1,7750,9.99,5,Peanutbutter,22%,Hard
775,10,2,7750,15,1.5,Peanutbutter,18%,Hard
775,10,3,7750,15,1.5,Peanutbutter,22%,Crumbly
776,1,1,7751,9.99,3,Peanutbutter,18%,Crumbly
776,1,2,7751,9.99,5,Neutral,18%,Hard
776,1,3,7751,6.99,1.5,Peanutbutter,18%,Hard
776,2,1,7752,6.99,3,Neutral,20%,Hard
776,2,2,7752,15,3,Neutral,22%,Hard
776,2,3,7752,15,1.5,Peanutbutter,22%,Crumbly
776,3,1,7753,9.99,3,Neutral,18%,Crumbly
776,3,2,7753,6.99,3,Peanutbutter,18%,Hard
776,3,3,7753,6.99,1.5,Neutral,22%,Hard
